interaction,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
44.0,-2.236813752671306e-16,-2.454184847532302,-3.262217453529018e-17,-2.381608974859252,1.3313537946288704e-16,-1.0099450637664658,2.4749245551334342e-15,-0.24639327064747663,3.755817702933933,646.8819821134392,19.24855866551393,17.816496580927726,5.816496580927726,10.55325356538452,8.862372435695795,2.8623724356957947,1.7186436964131622,1.7186436964131622,0.9218218482065811,0.9218218482065811,0.5072597755906153,0.5072597755906153,61.52865257950667,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,164.083729624,1.6666666666666667,2.4166666666666665,3.0,0.3,-1.31,12.0,152.10799999999998,56582.37882113904,1.9496482647584341,3.90441914542027,2.381380891498966,89.02588490864775,11.551626826656587,0.45797634367594886,11.551626826656587,0.3027287633362624,0.8437131912950366,0.3027287633362624,-3.525859315948603,-0.45797634367594886,2.3107000000000006,46.62300000000003,164.2040000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,64.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.212093538316473,12.415343608992675,15.076443454316998,8.224551337021321,1.0,25.980502811914505,5.969305287951849,0.0,0.0,0.0,19.783802261541346,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,9.53140013787187,0.0,41.796356427281005,30.212093538316473,0.0,0.0,0.0,26.3,92.86637810216679,0.0,11.551626826656587,0.0,-1.1471296296296296,-2.04126275510204,-4.895056728710001,-3.494097222222222,-6.923791926492823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626803203661894
45.0,-2.236813752671306e-16,-2.454184847532302,-3.262217453529018e-17,-2.381608974859252,1.3313537946288704e-16,-1.0099450637664658,2.4749245551334342e-15,-0.24639327064747663,3.755817702933933,646.8819821134392,19.24855866551393,17.816496580927726,5.816496580927726,10.55325356538452,8.862372435695795,2.8623724356957947,1.7186436964131622,1.7186436964131622,0.9218218482065811,0.9218218482065811,0.5072597755906153,0.5072597755906153,61.52865257950667,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,164.083729624,1.6666666666666667,2.4166666666666665,3.0,0.3,-1.31,12.0,152.10799999999998,56582.37882113904,1.9496482647584341,3.90441914542027,2.381380891498966,89.02588490864775,11.551626826656587,0.45797634367594886,11.551626826656587,0.3027287633362624,0.8437131912950366,0.3027287633362624,-3.525859315948603,-0.45797634367594886,2.3107000000000006,46.62300000000003,164.2040000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,64.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.212093538316473,12.415343608992675,15.076443454316998,8.224551337021321,1.0,25.980502811914505,5.969305287951849,0.0,0.0,0.0,19.783802261541346,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,9.53140013787187,0.0,41.796356427281005,30.212093538316473,0.0,0.0,0.0,26.3,92.86637810216679,0.0,11.551626826656587,0.0,-1.1471296296296296,-2.04126275510204,-4.895056728710001,-3.494097222222222,-6.923791926492823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626803203661894
40.0,-2.1387105096585486e-16,-2.5227050953831274,6.8555837747064184e-18,-2.4779464711774057,5.252201315060469e-16,-0.9451131107631265,10.164110925910421,-0.24358621272808798,3.960543608958622,739.9901435052494,21.74855866551393,19.694461053936955,7.450389999955408,11.80325356538452,9.801354672200407,3.6793191452096354,1.9381348146654689,2.1271170511700825,1.0825984436407174,1.1770895618930242,0.6381859920529449,0.7240073886696213,66.88179208691407,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,29.420801120445372,212.060407336,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.02,14.0,199.57199999999997,193147.51059617446,2.76000605665162,5.655981083989531,3.382860179584039,107.09906375009385,11.796383062484253,0.45763219418387596,11.796383062484253,0.3027396958462488,0.9095436901612495,0.3027396958462488,-3.739593883849838,-0.45763219418387596,2.9197000000000015,56.28600000000004,212.6760000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.600939890232516,30.212093538316473,5.563451491696996,28.652233635190303,8.224551337021321,1.0,27.351261368084725,17.570245178184365,0.0,0.0,0.0,19.304835045575047,5.832106723373709,35.77554503001347,0.0,0.0,0.0,0.0,0.0,11.600939890232516,11.801412011325558,9.53140013787187,0.0,42.68814776748492,30.212093538316473,0.0,0.0,0.0,26.3,102.34343035696789,5.3255391961311265,11.796383062484253,0.0,-1.2771990740740737,-5.609955868921643,-5.330608819916854,-7.4645938838498385,-3.505217191043087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667948456489763
38.0,-2.1387105096585486e-16,-2.5227050953831274,6.8555837747064184e-18,-2.4779464711774057,5.252201315060469e-16,-0.9451131107631265,10.164110925910421,-0.24358621272808798,3.960543608958622,739.9901435052494,21.74855866551393,19.694461053936955,7.450389999955408,11.80325356538452,9.801354672200407,3.6793191452096354,1.9381348146654689,2.1271170511700825,1.0825984436407174,1.1770895618930242,0.6381859920529449,0.7240073886696213,66.88179208691407,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,29.420801120445372,212.060407336,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.02,14.0,199.57199999999997,193147.51059617446,2.76000605665162,5.655981083989531,3.382860179584039,107.09906375009385,11.796383062484253,0.45763219418387596,11.796383062484253,0.3027396958462488,0.9095436901612495,0.3027396958462488,-3.739593883849838,-0.45763219418387596,2.9197000000000015,56.28600000000004,212.6760000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.600939890232516,30.212093538316473,5.563451491696996,28.652233635190303,8.224551337021321,1.0,27.351261368084725,17.570245178184365,0.0,0.0,0.0,19.304835045575047,5.832106723373709,35.77554503001347,0.0,0.0,0.0,0.0,0.0,11.600939890232516,11.801412011325558,9.53140013787187,0.0,42.68814776748492,30.212093538316473,0.0,0.0,0.0,26.3,102.34343035696789,5.3255391961311265,11.796383062484253,0.0,-1.2771990740740737,-5.609955868921643,-5.330608819916854,-7.4645938838498385,-3.505217191043087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5667948456489763
43.0,-4.684720837022976e-17,-2.5343087640064885,6.637631824463726e-17,-2.443367648780403,2.2453108690242403e-16,-1.0799496080315503,10.159818637748279,-0.24832222978507149,3.9605436089586212,739.9901435052494,21.74855866551393,19.694461053936955,6.694461053936953,11.80325356538452,9.801354672200407,3.301354672200408,2.032625932917776,2.032625932917776,1.1298440027668708,1.1298440027668708,0.6425208528707602,0.6425208528707602,67.67637961421863,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,17.819861230212858,196.089957876,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.38,14.0,183.11699999999996,193147.51059617446,2.5960518379169284,4.744529187139152,2.834753547979201,100.9613329261384,13.724024274061478,0.45768987934245225,13.724024274061478,0.30273881656731383,1.3806486205593338,0.30273881656731383,-3.8995838057445225,-0.45768987934245225,2.839900000000001,51.198000000000036,196.2210000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,11.897238867995883,0.0,0.0,0.0,5.969305287951849,4.794537184071822,4.39041504767482,0.0,0.0,18.93672953262227,24.021213808352964,17.817960566657437,6.853792780851101,1.0,31.741676415759546,5.969305287951849,0.0,0.0,0.0,26.156727162870727,0.0,35.55034716339607,0.0,0.0,0.0,4.39041504767482,0.0,0.0,5.969305287951849,9.53140013787187,5.817220841045895,49.54003988478062,24.16967483065318,0.0,0.0,0.0,26.3,114.35453109252961,0.0,11.741205435878054,0.0,-1.4327546296296292,-3.889348111929957,-5.548395691609976,-7.763472694633413,-7.295098733938023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946625025322976
46.0,-4.684720837022976e-17,-2.5343087640064885,6.637631824463726e-17,-2.443367648780403,2.2453108690242403e-16,-1.0799496080315503,10.159818637748279,-0.24832222978507149,3.9605436089586212,739.9901435052494,21.74855866551393,19.694461053936955,6.694461053936953,11.80325356538452,9.801354672200407,3.301354672200408,2.032625932917776,2.032625932917776,1.1298440027668708,1.1298440027668708,0.6425208528707602,0.6425208528707602,67.67637961421863,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,17.819861230212858,196.089957876,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.38,14.0,183.11699999999996,193147.51059617446,2.5960518379169284,4.744529187139152,2.834753547979201,100.9613329261384,13.724024274061478,0.45768987934245225,13.724024274061478,0.30273881656731383,1.3806486205593338,0.30273881656731383,-3.8995838057445225,-0.45768987934245225,2.839900000000001,51.198000000000036,196.2210000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,11.897238867995883,0.0,0.0,0.0,5.969305287951849,4.794537184071822,4.39041504767482,0.0,0.0,18.93672953262227,24.021213808352964,17.817960566657437,6.853792780851101,1.0,31.741676415759546,5.969305287951849,0.0,0.0,0.0,26.156727162870727,0.0,35.55034716339607,0.0,0.0,0.0,4.39041504767482,0.0,0.0,5.969305287951849,9.53140013787187,5.817220841045895,49.54003988478062,24.16967483065318,0.0,0.0,0.0,26.3,114.35453109252961,0.0,11.741205435878054,0.0,-1.4327546296296292,-3.889348111929957,-5.548395691609976,-7.763472694633413,-7.295098733938023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946625025322976
45.0,-4.684720837022976e-17,-2.5343087640064885,6.637631824463726e-17,-2.443367648780403,2.2453108690242403e-16,-1.0799496080315503,10.159818637748279,-0.24832222978507149,3.9605436089586212,739.9901435052494,21.74855866551393,19.694461053936955,6.694461053936953,11.80325356538452,9.801354672200407,3.301354672200408,2.032625932917776,2.032625932917776,1.1298440027668708,1.1298440027668708,0.6425208528707602,0.6425208528707602,67.67637961421863,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,17.819861230212858,196.089957876,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.38,14.0,183.11699999999996,193147.51059617446,2.5960518379169284,4.744529187139152,2.834753547979201,100.9613329261384,13.724024274061478,0.45768987934245225,13.724024274061478,0.30273881656731383,1.3806486205593338,0.30273881656731383,-3.8995838057445225,-0.45768987934245225,2.839900000000001,51.198000000000036,196.2210000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,11.897238867995883,0.0,0.0,0.0,5.969305287951849,4.794537184071822,4.39041504767482,0.0,0.0,18.93672953262227,24.021213808352964,17.817960566657437,6.853792780851101,1.0,31.741676415759546,5.969305287951849,0.0,0.0,0.0,26.156727162870727,0.0,35.55034716339607,0.0,0.0,0.0,4.39041504767482,0.0,0.0,5.969305287951849,9.53140013787187,5.817220841045895,49.54003988478062,24.16967483065318,0.0,0.0,0.0,26.3,114.35453109252961,0.0,11.741205435878054,0.0,-1.4327546296296292,-3.889348111929957,-5.548395691609976,-7.763472694633413,-7.295098733938023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946625025322976
41.0,-1.3736039162117329e-16,-2.5347180911573135,-2.8647467774928645e-17,-2.4428379302855934,6.602631730939965e-16,-1.079949132343794,10.162738696744002,-0.24832222369331952,3.9605436089586212,739.9901435052494,21.74855866551393,19.694461053936955,7.450389999955408,11.80325356538452,9.801354672200407,3.6793191452096354,2.032625932917776,2.410590405927003,1.1298440027668708,1.3188262392714845,0.6425208528707602,0.737011971123067,66.88179208691406,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,29.420801120445372,212.060407336,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.02,14.0,199.57199999999997,193147.51059617446,2.76000605665162,5.009404787174269,3.03578497025875,107.09906375009385,11.789216409814953,0.45768989367390595,11.789216409814953,0.30273881651831314,0.701210356827916,0.30273881651831314,-3.8202187263794434,-0.45768989367390595,3.3542000000000023,56.250000000000036,212.6760000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.537669422854783,24.021213808352964,22.840593880398764,6.853792780851101,1.0,27.351261368084725,17.570245178184365,0.0,0.0,0.0,26.156727162870727,0.0,34.7557596360915,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.969305287951849,9.53140013787187,0.0,49.54003988478062,24.16967483065318,5.022633313741326,0.0,0.0,26.3,101.96868656567564,5.613929721837293,11.789216409814953,-0.701210356827916,-1.2771990740740737,-2.155151643990929,-4.198087049634667,-7.576082923910309,-7.186323871112235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186531846571265
40.0,-1.3736039162117329e-16,-2.5347180911573135,-2.8647467774928645e-17,-2.4428379302855934,6.602631730939965e-16,-1.079949132343794,10.162738696744002,-0.24832222369331952,3.9605436089586212,739.9901435052494,21.74855866551393,19.694461053936955,7.450389999955408,11.80325356538452,9.801354672200407,3.6793191452096354,2.032625932917776,2.410590405927003,1.1298440027668708,1.3188262392714845,0.6425208528707602,0.737011971123067,66.88179208691406,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,29.420801120445372,212.060407336,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.02,14.0,199.57199999999997,193147.51059617446,2.76000605665162,5.009404787174269,3.03578497025875,107.09906375009385,11.789216409814953,0.45768989367390595,11.789216409814953,0.30273881651831314,0.701210356827916,0.30273881651831314,-3.8202187263794434,-0.45768989367390595,3.3542000000000023,56.250000000000036,212.6760000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.537669422854783,24.021213808352964,22.840593880398764,6.853792780851101,1.0,27.351261368084725,17.570245178184365,0.0,0.0,0.0,26.156727162870727,0.0,34.7557596360915,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.969305287951849,9.53140013787187,0.0,49.54003988478062,24.16967483065318,5.022633313741326,0.0,0.0,26.3,101.96868656567564,5.613929721837293,11.789216409814953,-0.701210356827916,-1.2771990740740737,-2.155151643990929,-4.198087049634667,-7.576082923910309,-7.186323871112235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186531846571265
43.0,-1.3736039162117329e-16,-2.5347180911573135,-2.8647467774928645e-17,-2.4428379302855934,6.602631730939965e-16,-1.079949132343794,10.162738696744002,-0.24832222369331952,3.9605436089586212,739.9901435052494,21.74855866551393,19.694461053936955,7.450389999955408,11.80325356538452,9.801354672200407,3.6793191452096354,2.032625932917776,2.410590405927003,1.1298440027668708,1.3188262392714845,0.6425208528707602,0.737011971123067,66.88179208691406,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,29.420801120445372,212.060407336,1.7857142857142858,2.5,3.0714285714285716,0.36363636363636365,-1.02,14.0,199.57199999999997,193147.51059617446,2.76000605665162,5.009404787174269,3.03578497025875,107.09906375009385,11.789216409814953,0.45768989367390595,11.789216409814953,0.30273881651831314,0.701210356827916,0.30273881651831314,-3.8202187263794434,-0.45768989367390595,3.3542000000000023,56.250000000000036,212.6760000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,76.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.537669422854783,24.021213808352964,22.840593880398764,6.853792780851101,1.0,27.351261368084725,17.570245178184365,0.0,0.0,0.0,26.156727162870727,0.0,34.7557596360915,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.969305287951849,9.53140013787187,0.0,49.54003988478062,24.16967483065318,5.022633313741326,0.0,0.0,26.3,101.96868656567564,5.613929721837293,11.789216409814953,-0.701210356827916,-1.2771990740740737,-2.155151643990929,-4.198087049634667,-7.576082923910309,-7.186323871112235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186531846571265
